,Tags,Time,Score
153,Clicking,360.175,"{'Speech': 0.9851, 'Child speech, kid speaking': 0.0003, 'Conversation': 0.0041, 'Narration, monologue': 0.0041, 'Speech synthesizer': 0.0008, 'Laughter': 0.0003, 'Chuckle, chortle': 1e-04, 'Crying, sobbing': 1e-04, 'Chant': 1e-04, 'Mantra': 1e-04, 'Rapping': 1e-04, 'Breathing': 0.001, 'Snoring': 1e-04, 'Gasp': 1e-04, 'Run': 0.0005, 'Shuffle': 1e-04, 'Walk, footsteps': 0.0003, 'Animal': 0.0014, 'Domestic animals, pets': 0.0006, 'Dog': 0.0009, 'Yip': 1e-04, 'Bow-wow': 0.0002, 'Whimper (dog)': 1e-04, 'Hiss': 0.002, 'Livestock, farm animals, working animals': 0.0008, 'Horse': 0.0002, 'Clip-clop': 0.0003, 'Pig': 0.0009, 'Oink': 0.0008, 'Goat': 1e-04, 'Bleat': 0.0004, 'Sheep': 0.0004, 'Fowl': 0.0002, 'Chicken, rooster': 0.0002, 'Cluck': 1e-04, 'Duck': 1e-04, 'Quack': 1e-04, 'Goose': 1e-04, 'Wild animals': 0.0009, 'Bird': 0.0004, 'Pigeon, dove': 0.0003, 'Coo': 1e-04, 'Insect': 0.0006, 'Cricket': 1e-04, 'Fly, housefly': 1e-04, 'Buzz': 0.0004, 'Bee, wasp, etc.': 0.0002, 'Snake': 0.0023, 'Music': 0.0026, 'Musical instrument': 0.0002, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Electric guitar': 1e-04, 'Acoustic guitar': 1e-04, 'Strum': 1e-04, 'Synthesizer': 1e-04, 'Percussion': 1e-04, 'Drum kit': 0.0002, 'Drum': 0.0002, 'Bass drum': 1e-04, 'Scratching (performance technique)': 1e-04, 'Beatboxing': 1e-04, 'Rock music': 0.0002, 'Heavy metal': 1e-04, 'Punk rock': 1e-04, 'Rock and roll': 1e-04, 'Country': 1e-04, 'Electronic music': 0.0002, 'House music': 1e-04, 'Techno': 1e-04, 'Dubstep': 0.0002, 'Drum and bass': 1e-04, 'Electronica': 0.0002, 'Electronic dance music': 1e-04, 'Background music': 0.0002, 'Soundtrack music': 1e-04, 'Exciting music': 0.0002, 'Wind': 0.0003, 'Rustling leaves': 0.0006, 'Water': 0.0014, 'Rain': 1e-04, 'Stream': 0.0005, 'Ocean': 1e-04, 'Steam': 0.0004, 'Gurgling': 0.0004, 'Fire': 1e-04, 'Vehicle': 0.0002, 'Boat, Water vehicle': 0.0005, 'Sailboat, sailing ship': 1e-04, 'Rowboat, canoe, kayak': 0.0003, 'Motorboat, speedboat': 1e-04, 'Bicycle': 0.0003, 'Door': 1e-04, 'Tap': 1e-04, 'Frying (food)': 0.0004, 'Water tap, faucet': 1e-04, 'Sink (filling or washing)': 1e-04, 'Bathtub (filling or washing)': 1e-04, 'Zipper (clothing)': 0.0002, 'Electric shaver, electric razor': 1e-04, 'Writing': 0.0029, 'Mechanisms': 0.0002, 'Printer': 0.0006, 'Tools': 0.001, 'Sawing': 1e-04, 'Filing (rasp)': 1e-04, 'Sanding': 1e-04, 'Wood': 0.0004, 'Liquid': 0.005, 'Splash, splatter': 1e-04, 'Slosh': 1e-04, 'Squish': 1e-04, 'Drip': 1e-04, 'Pour': 0.0007, 'Trickle, dribble': 0.0004, 'Spray': 0.0092, 'Boiling': 1e-04, 'Rub': 0.0004, 'Roll': 1e-04, 'Rustle': 1e-04, 'Sizzle': 0.0004, 'Clicking': 0.0002, 'Hum': 1e-04, 'Silence': 1e-04, 'Sound effect': 0.0002, 'Inside, small room': 0.0043, 'Inside, large room or hall': 0.0021, 'Inside, public space': 0.0005, 'Outside, urban or manmade': 0.0008, 'Outside, rural or natural': 0.0023, 'Noise': 1e-04, 'Television': 0.0021, 'Radio': 0.0021}
"
154,Clicking,372.175,"{'Speech': 0.9937, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0011, 'Narration, monologue': 0.0028, 'Speech synthesizer': 0.0004, 'Run': 1e-04, 'Animal': 1e-04, 'Wild animals': 1e-04, 'Bird': 1e-04, 'Pigeon, dove': 1e-04, 'Music': 1e-04, 'Musical instrument': 0.0004, 'Plucked string instrument': 0.0004, 'Guitar': 0.0003, 'Electric guitar': 1e-04, 'Acoustic guitar': 0.0002, 'Strum': 0.0002, 'Ukulele': 1e-04, 'Keyboard (musical)': 1e-04, 'Synthesizer': 1e-04, 'Percussion': 1e-04, 'Drum kit': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Scratching (performance technique)': 1e-04, 'Electronic music': 1e-04, 'Vehicle': 1e-04, 'Door': 0.0002, 'Tap': 1e-04, 'Typing': 0.0027, 'Computer keyboard': 0.0022, 'Writing': 1e-04, 'Mechanisms': 1e-04, 'Clock': 0.0003, 'Tick': 1e-04, 'Tick-tock': 0.0003, 'Tools': 0.0002, 'Clicking': 0.0014, 'Silence': 1e-04, 'Sound effect': 0.0002, 'Inside, small room': 0.0057, 'Inside, large room or hall': 0.0004, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 0.0002, 'Television': 1e-04, 'Radio': 0.0005}
"
155,Clicking,372.575,"{'Speech': 0.9908, 'Conversation': 0.0026, 'Narration, monologue': 0.0084, 'Speech synthesizer': 0.0027, 'Music': 1e-04, 'Musical instrument': 1e-04, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Keyboard (musical)': 1e-04, 'Synthesizer': 1e-04, 'Percussion': 1e-04, 'Drum': 1e-04, 'Electronic music': 1e-04, 'Door': 1e-04, 'Tap': 1e-04, 'Typing': 0.0002, 'Computer keyboard': 0.0002, 'Writing': 1e-04, 'Tick-tock': 1e-04, 'Tools': 1e-04, 'Spray': 1e-04, 'Clicking': 0.0003, 'Silence': 1e-04, 'Sound effect': 0.0002, 'Inside, small room': 0.0078, 'Inside, large room or hall': 0.0006, 'Television': 1e-04, 'Radio': 0.0007}
"
156,Clicking,373.775,"{'Speech': 0.9954, 'Conversation': 0.0003, 'Narration, monologue': 0.0023, 'Music': 1e-04, 'Musical instrument': 0.0006, 'Plucked string instrument': 0.0002, 'Guitar': 0.0002, 'Acoustic guitar': 1e-04, 'Strum': 1e-04, 'Percussion': 0.0002, 'Drum': 1e-04, 'Clicking': 1e-04, 'Inside, small room': 0.0024, 'Inside, large room or hall': 0.0004, 'Radio': 1e-04}
"
157,Clicking,375.375,"{'Speech': 0.9785, 'Child speech, kid speaking': 0.0019, 'Conversation': 0.0027, 'Narration, monologue': 0.0022, 'Speech synthesizer': 0.0006, 'Singing': 1e-04, 'Rapping': 1e-04, 'Animal': 1e-04, 'Music': 0.0003, 'Musical instrument': 0.0009, 'Plucked string instrument': 0.0003, 'Guitar': 0.0002, 'Acoustic guitar': 1e-04, 'Ukulele': 1e-04, 'Synthesizer': 1e-04, 'Percussion': 0.0006, 'Drum kit': 0.0004, 'Drum machine': 1e-04, 'Drum': 0.0005, 'Snare drum': 1e-04, 'Rimshot': 1e-04, 'Bass drum': 1e-04, 'Cymbal': 1e-04, 'Hi-hat': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Beatboxing': 0.0002, 'Music for children': 1e-04, 'Door': 0.0002, 'Tap': 0.0002, 'Typing': 1e-04, 'Writing': 0.0002, 'Clock': 1e-04, 'Tick': 1e-04, 'Tick-tock': 1e-04, 'Tools': 0.0002, 'Spray': 1e-04, 'Clicking': 0.0008, 'Plop': 0.0002, 'Silence': 1e-04, 'Sound effect': 1e-04, 'Inside, small room': 0.0108, 'Inside, large room or hall': 0.0005, 'Outside, rural or natural': 1e-04, 'Television': 1e-04, 'Radio': 0.0002}
"
158,Clicking,376.175,"{'Speech': 0.5777, 'Child speech, kid speaking': 0.0011, 'Conversation': 0.0013, 'Narration, monologue': 0.0051, 'Speech synthesizer': 0.0002, 'Laughter': 0.0005, 'Singing': 1e-04, 'Whistling': 0.0044, 'Breathing': 1e-04, 'Run': 0.0002, 'Crowd': 1e-04, 'Animal': 0.1059, 'Domestic animals, pets': 0.0043, 'Dog': 0.0011, 'Yip': 1e-04, 'Bow-wow': 0.0003, 'Whimper (dog)': 1e-04, 'Cat': 1e-04, 'Hiss': 1e-04, 'Livestock, farm animals, working animals': 0.0009, 'Horse': 1e-04, 'Clip-clop': 1e-04, 'Pig': 1e-04, 'Fowl': 0.0006, 'Chicken, rooster': 0.0006, 'Cluck': 0.0002, 'Duck': 1e-04, 'Goose': 1e-04, 'Wild animals': 0.1608, 'Roaring cats (lions, tigers)': 1e-04, 'Bird': 0.1576, 'Bird vocalization, bird call, bird song': 0.0581, 'Chirp, tweet': 0.0162, 'Pigeon, dove': 0.2034, 'Coo': 0.132, 'Crow': 1e-04, 'Owl': 0.0004, 'Bird flight, flapping wings': 1e-04, 'Canidae, dogs, wolves': 1e-04, 'Rodents, rats, mice': 0.0002, 'Insect': 0.0002, 'Bee, wasp, etc.': 1e-04, 'Frog': 1e-04, 'Snake': 0.0003, 'Music': 0.0013, 'Musical instrument': 0.0005, 'Plucked string instrument': 0.0002, 'Guitar': 1e-04, 'Strum': 1e-04, 'Percussion': 0.0002, 'Orchestra': 1e-04, 'Brass instrument': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Wind instrument, woodwind instrument': 0.0003, 'Flute': 0.0002, 'Scratching (performance technique)': 1e-04, 'Electronic music': 0.0002, 'Techno': 1e-04, 'Dubstep': 1e-04, 'Electronica': 1e-04, 'Background music': 1e-04, 'Lullaby': 1e-04, 'Wind': 0.0003, 'Rustling leaves': 1e-04, 'Wind noise (microphone)': 1e-04, 'Water': 0.0016, 'Rain': 0.0003, 'Rain on surface': 1e-04, 'Stream': 0.0002, 'Gurgling': 0.0004, 'Vehicle': 0.0007, 'Boat, Water vehicle': 0.0004, 'Sailboat, sailing ship': 1e-04, 'Rowboat, canoe, kayak': 1e-04, 'Motor vehicle (road)': 0.0003, 'Car': 0.0003, 'Bus': 1e-04, 'Police car (siren)': 1e-04, 'Rail transport': 0.0002, 'Train': 1e-04, 'Bicycle': 1e-04, 'Engine': 1e-04, 'Door': 0.0003, 'Tap': 1e-04, 'Bathtub (filling or washing)': 0.0002, 'Typing': 0.0002, 'Computer keyboard': 0.0002, 'Alarm': 0.0004, 'Siren': 1e-04, 'Whistle': 1e-04, 'Mechanisms': 0.0005, 'Clock': 1e-04, 'Tick-tock': 1e-04, 'Sewing machine': 1e-04, 'Printer': 0.0005, 'Liquid': 0.0004, 'Spray': 1e-04, 'Rustle': 1e-04, 'Clicking': 1e-04, 'Silence': 0.0004, 'Sound effect': 0.0008, 'Inside, small room': 0.03, 'Inside, large room or hall': 0.0076, 'Inside, public space': 0.0013, 'Outside, urban or manmade': 0.0039, 'Outside, rural or natural': 0.0054, 'Echo': 1e-04, 'Noise': 0.0003, 'Environmental noise': 1e-04, 'Television': 0.0012, 'Radio': 0.0015}
"
159,Clicking,377.775,"{'Speech': 0.9916, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0002, 'Narration, monologue': 0.0003, 'Animal': 1e-04, 'Bird': 1e-04, 'Musical instrument': 0.0003, 'Plucked string instrument': 0.0004, 'Guitar': 0.0003, 'Electric guitar': 1e-04, 'Acoustic guitar': 1e-04, 'Strum': 1e-04, 'Percussion': 1e-04, 'Scratching (performance technique)': 1e-04, 'Vehicle': 1e-04, 'Engine': 1e-04, 'Door': 1e-04, 'Tap': 1e-04, 'Dishes, pots, and pans': 0.0002, 'Cutlery, silverware': 1e-04, 'Typing': 0.0066, 'Computer keyboard': 0.0027, 'Writing': 1e-04, 'Telephone': 1e-04, 'Mechanisms': 0.0005, 'Clock': 0.0002, 'Tick': 1e-04, 'Tick-tock': 0.0002, 'Printer': 1e-04, 'Tools': 0.0009, 'Wood': 0.0003, 'Clicking': 0.0012, 'Inside, small room': 0.0346, 'Inside, large room or hall': 0.0004, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 1e-04, 'Radio': 0.0003}
"
160,Clicking,379.375,"{'Speech': 0.9954, 'Child speech, kid speaking': 0.0002, 'Conversation': 0.0033, 'Narration, monologue': 0.0062, 'Speech synthesizer': 0.0006, 'Whispering': 1e-04, 'Animal': 1e-04, 'Music': 1e-04, 'Musical instrument': 1e-04, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Percussion': 1e-04, 'Door': 1e-04, 'Tap': 0.0002, 'Typing': 0.0006, 'Computer keyboard': 0.0004, 'Writing': 0.0022, 'Tools': 0.0003, 'Liquid': 1e-04, 'Spray': 0.0002, 'Clicking': 0.0009, 'Silence': 0.0002, 'Sound effect': 1e-04, 'Inside, small room': 0.01, 'Inside, large room or hall': 0.0009, 'Outside, rural or natural': 1e-04, 'Radio': 1e-04}
"
161,Clicking,382.175,"{'Speech': 0.987, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0005, 'Narration, monologue': 0.0022, 'Music': 1e-04, 'Musical instrument': 0.0006, 'Plucked string instrument': 0.0002, 'Guitar': 0.0002, 'Acoustic guitar': 1e-04, 'Strum': 1e-04, 'Percussion': 1e-04, 'Drum': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Clicking': 0.0004, 'Silence': 1e-04, 'Inside, small room': 0.0055, 'Inside, large room or hall': 0.0005}
"
162,Clicking,382.575,"{'Speech': 0.9474, 'Child speech, kid speaking': 0.0023, 'Conversation': 0.0119, 'Narration, monologue': 0.0078, 'Speech synthesizer': 0.0025, 'Whispering': 0.006, 'Laughter': 0.0018, 'Giggle': 1e-04, 'Snicker': 1e-04, 'Chuckle, chortle': 0.0007, 'Singing': 0.0002, 'Chant': 1e-04, 'Mantra': 1e-04, 'Rapping': 0.0003, 'Breathing': 0.0016, 'Pant': 1e-04, 'Cough': 1e-04, 'Throat clearing': 1e-04, 'Sneeze': 0.0002, 'Run': 0.0009, 'Shuffle': 1e-04, 'Walk, footsteps': 0.0017, 'Chewing, mastication': 0.0016, 'Biting': 0.0004, 'Stomach rumble': 1e-04, 'Burping, eructation': 0.0002, 'Hiccup': 0.0002, 'Fart': 0.0006, 'Hands': 0.0002, 'Finger snapping': 1e-04, 'Heart sounds, heartbeat': 0.0002, 'Animal': 0.0022, 'Domestic animals, pets': 0.0018, 'Dog': 0.002, 'Bark': 1e-04, 'Yip': 0.0002, 'Bow-wow': 0.0004, 'Whimper (dog)': 1e-04, 'Cat': 0.0005, 'Meow': 1e-04, 'Hiss': 1e-04, 'Livestock, farm animals, working animals': 0.0012, 'Horse': 0.0003, 'Clip-clop': 0.0005, 'Pig': 0.0008, 'Oink': 0.0006, 'Goat': 0.0002, 'Bleat': 0.0003, 'Sheep': 0.0002, 'Fowl': 0.0007, 'Chicken, rooster': 0.0005, 'Cluck': 0.0002, 'Duck': 0.0005, 'Quack': 0.0004, 'Goose': 0.0005, 'Honk': 1e-04, 'Wild animals': 0.0014, 'Bird': 0.0012, 'Bird vocalization, bird call, bird song': 0.0003, 'Chirp, tweet': 0.0002, 'Pigeon, dove': 0.0005, 'Coo': 1e-04, 'Crow': 1e-04, 'Canidae, dogs, wolves': 1e-04, 'Rodents, rats, mice': 0.0004, 'Mouse': 1e-04, 'Patter': 0.0002, 'Insect': 0.0005, 'Fly, housefly': 0.0002, 'Bee, wasp, etc.': 0.0002, 'Frog': 1e-04, 'Snake': 0.0006, 'Rattle': 0.0002, 'Music': 0.002, 'Musical instrument': 0.0017, 'Plucked string instrument': 0.0005, 'Guitar': 0.0006, 'Electric guitar': 0.0002, 'Bass guitar': 0.0002, 'Acoustic guitar': 0.0003, 'Strum': 0.0002, 'Ukulele': 0.0002, 'Keyboard (musical)': 0.0006, 'Piano': 0.0002, 'Electric piano': 1e-04, 'Synthesizer': 0.0008, 'Sampler': 0.0006, 'Percussion': 0.0009, 'Drum kit': 0.0007, 'Drum machine': 0.0008, 'Drum': 0.0007, 'Snare drum': 0.0002, 'Rimshot': 1e-04, 'Bass drum': 0.0002, 'Cymbal': 1e-04, 'Hi-hat': 1e-04, 'Wood block': 0.0003, 'Rattle (instrument)': 1e-04, 'Mallet percussion': 1e-04, 'Marimba, xylophone': 1e-04, 'Brass instrument': 1e-04, 'Bowed string instrument': 0.0005, 'Violin, fiddle': 0.0005, 'Pizzicato': 1e-04, 'Cello': 1e-04, 'Wind instrument, woodwind instrument': 1e-04, 'Didgeridoo': 1e-04, 'Scratching (performance technique)': 0.0021, 'Pop music': 1e-04, 'Hip hop music': 0.0004, 'Beatboxing': 0.0017, 'Rock music': 1e-04, 'Rock and roll': 1e-04, 'Rhythm and blues': 1e-04, 'Reggae': 1e-04, 'Country': 1e-04, 'Funk': 0.0002, 'Jazz': 1e-04, 'Disco': 1e-04, 'Electronic music': 0.0007, 'House music': 0.0003, 'Techno': 0.0003, 'Dubstep': 0.0003, 'Drum and bass': 1e-04, 'Electronica': 0.0002, 'Electronic dance music': 1e-04, 'Blues': 1e-04, 'Music for children': 0.0003, 'Vocal music': 0.0002, 'Independent music': 1e-04, 'Background music': 0.0002, 'Theme music': 1e-04, 'Soundtrack music': 1e-04, 'Lullaby': 1e-04, 'Dance music': 1e-04, 'Tender music': 1e-04, 'Exciting music': 1e-04, 'Wind': 0.0005, 'Rustling leaves': 0.0003, 'Wind noise (microphone)': 1e-04, 'Water': 0.0003, 'Rain': 1e-04, 'Stream': 1e-04, 'Gurgling': 1e-04, 'Fire': 0.0009, 'Crackle': 0.001, 'Vehicle': 0.0002, 'Boat, Water vehicle': 1e-04, 'Rowboat, canoe, kayak': 1e-04, 'Motor vehicle (road)': 1e-04, 'Car': 1e-04, 'Bicycle': 0.0003, 'Skateboard': 0.0002, 'Engine': 1e-04, 'Door': 0.0034, 'Sliding door': 1e-04, 'Knock': 1e-04, 'Tap': 0.0043, 'Dishes, pots, and pans': 0.0007, 'Cutlery, silverware': 0.0002, 'Chopping (food)': 1e-04, 'Frying (food)': 1e-04, 'Zipper (clothing)': 0.0021, 'Keys jangling': 0.0003, 'Coin (dropping)': 1e-04, 'Scissors': 0.0007, 'Shuffling cards': 0.0011, 'Typing': 0.0105, 'Typewriter': 1e-04, 'Computer keyboard': 0.0093, 'Writing': 0.0268, 'Alarm': 1e-04, 'Telephone': 0.0005, 'Mechanisms': 0.0008, 'Clock': 0.0027, 'Tick': 0.0017, 'Tick-tock': 0.0033, 'Printer': 0.0003, 'Camera': 0.0003, 'Single-lens reflex camera': 1e-04, 'Tools': 0.0047, 'Filing (rasp)': 1e-04, 'Explosion': 0.0002, 'Gunshot, gunfire': 0.0004, 'Cap gun': 1e-04, 'Burst, pop': 1e-04, 'Wood': 0.0063, 'Chop': 1e-04, 'Glass': 0.0003, 'Liquid': 0.0021, 'Squish': 0.0014, 'Drip': 0.0007, 'Pour': 0.0002, 'Trickle, dribble': 0.0003, 'Spray': 0.0013, 'Arrow': 0.0003, 'Whoosh, swoosh, swish': 1e-04, 'Effects unit': 0.0002, 'Basketball bounce': 1e-04, 'Whack, thwack': 1e-04, 'Flap': 0.0002, 'Scratch': 0.0014, 'Scrape': 0.0004, 'Rub': 0.001, 'Roll': 1e-04, 'Crumpling, crinkling': 0.0026, 'Tearing': 0.0024, 'Beep, bleep': 1e-04, 'Ping': 1e-04, 'Rustle': 0.0004, 'Clatter': 1e-04, 'Clicking': 0.0028, 'Plop': 0.003, 'Hum': 0.0003, 'Boing': 1e-04, 'Crunch': 0.0011, 'Silence': 0.0017, 'Sine wave': 1e-04, 'Sound effect': 0.0018, 'Inside, small room': 0.0431, 'Inside, large room or hall': 0.0046, 'Inside, public space': 0.0002, 'Outside, urban or manmade': 0.0006, 'Outside, rural or natural': 0.0017, 'Reverberation': 1e-04, 'Echo': 0.0002, 'Noise': 0.0002, 'Static': 1e-04, 'Distortion': 1e-04, 'Throbbing': 1e-04, 'Television': 0.0011, 'Radio': 0.002}
"
163,Clicking,384.175,"{'Speech': 0.9626, 'Conversation': 1e-04, 'Narration, monologue': 0.0005, 'Music': 0.0004, 'Musical instrument': 0.0034, 'Plucked string instrument': 0.0006, 'Guitar': 0.0007, 'Electric guitar': 0.0002, 'Bass guitar': 1e-04, 'Acoustic guitar': 0.0002, 'Tapping (guitar technique)': 1e-04, 'Strum': 0.0002, 'Keyboard (musical)': 1e-04, 'Synthesizer': 1e-04, 'Sampler': 1e-04, 'Percussion': 0.0036, 'Drum kit': 0.0039, 'Drum machine': 0.0004, 'Drum': 0.007, 'Snare drum': 0.0023, 'Rimshot': 0.001, 'Drum roll': 0.0004, 'Bass drum': 0.0023, 'Cymbal': 0.0011, 'Hi-hat': 0.0008, 'Wood block': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Rock music': 1e-04, 'Blues': 1e-04, 'Vehicle': 1e-04, 'Door': 1e-04, 'Tap': 1e-04, 'Typing': 1e-04, 'Tools': 0.0002, 'Spray': 1e-04, 'Effects unit': 1e-04, 'Clicking': 0.0002, 'Sound effect': 1e-04, 'Inside, small room': 0.0056, 'Inside, large room or hall': 0.0004, 'Outside, urban or manmade': 1e-04, 'Radio': 1e-04}
"
164,Clicking,388.175,"{'Speech': 0.9908, 'Conversation': 1e-04, 'Narration, monologue': 0.002, 'Musical instrument': 1e-04, 'Typing': 0.0005, 'Computer keyboard': 0.0003, 'Tools': 1e-04, 'Clicking': 0.0015, 'Inside, small room': 0.008, 'Inside, large room or hall': 0.0004}
"
165,Clicking,390.975,"{'Speech': 0.9972, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0003, 'Narration, monologue': 0.0013, 'Vehicle': 1e-04, 'Door': 1e-04, 'Tap': 1e-04, 'Mechanisms': 1e-04, 'Clock': 1e-04, 'Tick-tock': 1e-04, 'Tools': 0.0002, 'Clicking': 1e-04, 'Inside, small room': 0.0061, 'Inside, large room or hall': 0.001, 'Outside, urban or manmade': 1e-04, 'Radio': 0.0002}
"
166,Clicking,391.775,"{'Speech': 0.7769, 'Conversation': 1e-04, 'Narration, monologue': 1e-04, 'Run': 1e-04, 'Animal': 0.0005, 'Domestic animals, pets': 0.0002, 'Dog': 1e-04, 'Clip-clop': 1e-04, 'Wild animals': 0.0005, 'Bird': 1e-04, 'Pigeon, dove': 1e-04, 'Rodents, rats, mice': 0.0002, 'Patter': 0.0002, 'Snake': 0.0041, 'Rattle': 0.004, 'Music': 1e-04, 'Musical instrument': 0.0002, 'Percussion': 0.0002, 'Drum': 1e-04, 'Wood block': 1e-04, 'Rattle (instrument)': 0.0005, 'Scratching (performance technique)': 0.0005, 'Electronic music': 1e-04, 'Wind': 1e-04, 'Fire': 0.0015, 'Crackle': 0.0021, 'Vehicle': 0.0003, 'Motorcycle': 1e-04, 'Bicycle': 0.0007, 'Engine': 0.0004, 'Medium engine (mid frequency)': 1e-04, 'Idling': 1e-04, 'Door': 0.0003, 'Tap': 0.0002, 'Zipper (clothing)': 0.0006, 'Keys jangling': 0.0024, 'Coin (dropping)': 0.0015, 'Scissors': 0.0004, 'Shuffling cards': 0.0021, 'Typing': 0.0541, 'Typewriter': 0.0027, 'Computer keyboard': 0.0326, 'Writing': 0.0003, 'Mechanisms': 0.0007, 'Ratchet, pawl': 1e-04, 'Clock': 1e-04, 'Tick': 1e-04, 'Tick-tock': 1e-04, 'Gears': 0.0002, 'Sewing machine': 1e-04, 'Printer': 1e-04, 'Camera': 1e-04, 'Tools': 0.0007, 'Wood': 0.0007, 'Liquid': 0.0002, 'Squish': 1e-04, 'Spray': 0.0002, 'Flap': 0.0007, 'Scratch': 0.0006, 'Scrape': 0.0011, 'Rub': 0.0002, 'Crumpling, crinkling': 0.0079, 'Tearing': 0.0014, 'Rustle': 0.0003, 'Clatter': 0.0007, 'Clicking': 0.0002, 'Silence': 1e-04, 'Sound effect': 0.0003, 'Inside, small room': 0.0166, 'Inside, large room or hall': 0.0006, 'Outside, urban or manmade': 0.0003, 'Outside, rural or natural': 0.0003, 'Noise': 1e-04, 'Radio': 0.0002}
"
167,Clicking,398.575,"{'Speech': 0.9982, 'Conversation': 0.0052, 'Narration, monologue': 0.0202, 'Speech synthesizer': 0.0012, 'Musical instrument': 1e-04, 'Tap': 1e-04, 'Writing': 1e-04, 'Clicking': 0.0006, 'Silence': 0.0002, 'Inside, small room': 0.0019, 'Inside, large room or hall': 0.0012, 'Radio': 1e-04}
"
168,Clicking,399.375,"{'Speech': 0.9979, 'Conversation': 0.0006, 'Narration, monologue': 0.0265, 'Speech synthesizer': 0.0012, 'Clicking': 0.004, 'Inside, small room': 0.0025, 'Inside, large room or hall': 1e-04}
"
169,Clicking,399.775,"{'Speech': 0.988, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0006, 'Narration, monologue': 0.0197, 'Speech synthesizer': 0.0018, 'Clicking': 0.001, 'Silence': 0.0002, 'Inside, small room': 0.002, 'Inside, large room or hall': 0.0003}
"
170,Clicking,400.175,"{'Speech': 0.99, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0005, 'Narration, monologue': 0.0038, 'Speech synthesizer': 0.0003, 'Laughter': 1e-04, 'Run': 0.0007, 'Animal': 0.0006, 'Domestic animals, pets': 1e-04, 'Dog': 1e-04, 'Livestock, farm animals, working animals': 0.0011, 'Horse': 0.0002, 'Clip-clop': 0.0002, 'Bleat': 1e-04, 'Sheep': 1e-04, 'Fowl': 1e-04, 'Wild animals': 1e-04, 'Bird': 1e-04, 'Music': 1e-04, 'Musical instrument': 1e-04, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Electronic music': 1e-04, 'Wind': 1e-04, 'Rustling leaves': 1e-04, 'Water': 0.0003, 'Vehicle': 1e-04, 'Boat, Water vehicle': 0.0002, 'Rowboat, canoe, kayak': 1e-04, 'Printer': 1e-04, 'Tools': 1e-04, 'Liquid': 0.0003, 'Spray': 0.0003, 'Clicking': 0.0005, 'Silence': 1e-04, 'Sound effect': 1e-04, 'Inside, small room': 0.0007, 'Inside, large room or hall': 0.0009, 'Inside, public space': 1e-04, 'Outside, urban or manmade': 0.0007, 'Outside, rural or natural': 0.0013, 'Television': 0.0002, 'Radio': 0.0005}
"
171,Clicking,400.575,"{'Speech': 0.9906, 'Conversation': 1e-04, 'Narration, monologue': 0.0043, 'Music': 1e-04, 'Musical instrument': 0.0004, 'Plucked string instrument': 0.0002, 'Guitar': 0.0002, 'Acoustic guitar': 1e-04, 'Percussion': 1e-04, 'Clicking': 0.0055, 'Inside, small room': 0.0013, 'Inside, large room or hall': 0.0002}
"
172,Clicking,403.375,"{'Speech': 0.9965, 'Conversation': 0.0002, 'Narration, monologue': 0.0011, 'Speech synthesizer': 1e-04, 'Tools': 0.0005, 'Wood': 1e-04, 'Clicking': 1e-04, 'Inside, small room': 0.0028, 'Inside, large room or hall': 0.0002, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 1e-04, 'Radio': 1e-04}
"
